#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://lettre-amazonie.org/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://jpma.org.pk/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.christiangersch.de/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.ampleforth.org.uk/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://gothamist.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.albalagh.net/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.catholicworldreport.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.herealittletherealittle.net/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.diosanjoaquin.org/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://ukconstitutionallaw.org/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.myflr.org/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.mesvideos.croire.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.adbusters.org/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.unitedspinal.org/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.k7.com.na/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://commentary.org/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.jipango.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://egypt-papers.disclose.ngo/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://gamehistory.org/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://wiara.pl/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://sardp.ca/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://unwatch.org/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://cogard.org/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.themainemonitor.org/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://ciai-fondazione.org/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.aednet.org/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.dcdiocese.org/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://tridentinecatholic.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://texanonline.net/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.footycoloursday.com.au/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://ilovethepromise.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://michiganpress.org/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.rcag.org.uk/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.amnesty.fr/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.christiantoday.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.dnu.org/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://bonpasteur54.mesvideos.croire.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://catholicism.org/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.globalsistersreport.org/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://landingside.maf.no/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.elpasodiocese.org/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.the562.org/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.canalpatrimonio.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://1460whbk.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://detroitcatholic.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://calmatters.org/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://wiki.defis.info/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.futura.org.br/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://dragonquest.org/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://northtexascatholic.org/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.aurorafundacion.org/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://camcfoundation.org/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://owensborodiocese.org/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.tmiproject.org/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://mainecrafts.org/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://highfivesfoundation.org/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://secure.philabundance.org/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://mlk50.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://mna.org/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.flickr.org/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.catholictv.org/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.todayschristianwoman.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.scsbluejays.org/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://occatholic.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://barenakedislam.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.afa.net/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://capacanada.ca/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://danvillesanramon.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://doy.org/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.biom.hr/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.nafsa.org/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.carrotsformichaelmas.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://metr.org/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.obama.org/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.apdda.es/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.foundationrepairsaz.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://foundation.rust-lang.org/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.hongkongfp.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.sdcatholic.org/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.johnlocke.org/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.washingtonjewishweek.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.christianpost.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://nhlcoaches.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.ahdr.info/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.ajoblanco.org/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://southmilwaukeepac.org/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.evangelicalsforsocialaction.org/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://jewishdayton.org/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://rosalux-ba.org/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://rtdnacanada.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://rcdlc.org/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://tarnow.gosc.pl/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://globalcanada.org/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://flatlandkc.org/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://swprs.org/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.sltrib.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://iadc.org/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://csi-usa.org/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://ejpress.org/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://thewedge.org/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.anamuri.cl/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.standrewumc.org/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://oab.org/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://wroclaw.gosc.pl/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://catholiclight.stblogs.org/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://jewishpress.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.rebuildtx.org/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.csis.org/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://umap.openstreetmap.fr/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.missingkids.org/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.mbc.com.ph/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://wordpressfoundation.org/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://detroitpraisenetwork.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://planetdetroit.org/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.meluzine.org/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://victory.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.kfmradio.ca/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://archedinburgh.org/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.ktotv.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.pleasantonweekly.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.akfusa.org/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.insyncexotics.org/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://parish.parracatholic.org/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.ngo-online.de/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://theappeal.org/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.chicagocatholic.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://dialogochino.net/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.jewishpress.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.prosper.org.au/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://wearechefs.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.fundacionmontemadrid.es/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://spiritfm.org/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://jimmychurchradio.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://avenirclimatique.org/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://novusordowatch.org/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.ktoclip.mesvideos.croire.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://btia.org/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.flatlandkc.org/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://ema.arrl.org/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.jedfoundation.org/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.mopress.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://atodallas.org/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://thecurrentga.org/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://cfcr.ca/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://krakow.gosc.pl/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.rtohq.org/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://ladesbanda.es/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.diecasting.org/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.onepakistan.com.pk/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://wirenet.org/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.go-ramp.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.ncea.org/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://ala.org.es/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://unitedspinal.org/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.thecollegeexpo.org/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.meetmeatthepark.org/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.ccrt.ch/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://novenaprayer.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://headspace.org.au/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://grain.org/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.alliancevita.org/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.arjay.bc.ca/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://persecution.org/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.danielpipes.org/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.mannkal.org/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.looktothestars.org/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.sundance.org/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.catholicextension.org/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://sodalicio.org/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://publicintegrity.org/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.avem.fr/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.cielvoile.fr/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.friendsprovidentfoundation.org/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://thebostonpilot.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.wintercarnival.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.ecovertside.net/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://thetablet.org/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://charity.gofundme.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://bottradionetwork.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.wi-broadcasters.org/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.thejc.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://mediablog.catholic.org.au/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.gofoundation.org.au/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://gs2025.anglican.ca/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.newmobility.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.aish.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.anglicanfoundation.org/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.raoulwallenberg.net/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.pillarcatholic.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.acadiaparishtoday.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.yourcba.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://stjosephtonkawa.org/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://houseofdeputies.org/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.momentmag.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.christian-gersch.de/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://happyherd.org/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.thefabricator.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://jmc.mesvideos.croire.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.vita.it/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://gunsandhosestx.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://gfi.org/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.ihsa.org/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.ewg.org/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.askvera.org/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://molawyersmedia.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.chvnradio.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.factumfoundation.org/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://jewishlouisville.org/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.cbcew.org.uk/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://carto.graou.info/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://chfrichmond.org/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.hinesburgrecord.org/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://peertube.ch/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.pina.com.fj/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://donorbox.org/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.drjamesdobson.org/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.ewtn.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://nodeathpenalty.santegidio.org/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.muslim-markt.de/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://www.episcopalchurch.org/
